decided_at,action,target,severity,confidence,automated,rationale
2026-06-03T04:47:56.051988Z,harden_filtered_port,127.0.0.1:139,high,0.8,False,Policy permits only TCP/443. NETBIOS-SSN on TCP/139 is filtered: legacy SMB session. Disable SMBv1; block 139/445 externally; require Kerberos + SMB signing internally.
2026-06-03T04:47:56.052042Z,harden_filtered_port,127.0.0.1:140,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/140 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.052089Z,harden_filtered_port,127.0.0.1:141,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/141 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.052142Z,harden_filtered_port,127.0.0.1:142,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/142 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.052191Z,harden_filtered_port,127.0.0.1:143,high,0.8,False,Policy permits only TCP/443. IMAP on TCP/143 is filtered: cleartext mail retrieval. Use IMAPS (993) only; enforce TLS 1.2+; modern auth (OAuth) instead of basic.
2026-06-03T04:47:56.052246Z,harden_filtered_port,127.0.0.1:144,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/144 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.052296Z,harden_filtered_port,127.0.0.1:145,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/145 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.052343Z,harden_filtered_port,127.0.0.1:146,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/146 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.052392Z,harden_filtered_port,127.0.0.1:147,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/147 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.052441Z,harden_filtered_port,127.0.0.1:148,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/148 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.052485Z,harden_filtered_port,127.0.0.1:149,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/149 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.052534Z,harden_filtered_port,127.0.0.1:150,high,0.8,False,"Policy permits only TCP/443. SQL-NET on TCP/150 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.052681Z,harden_filtered_port,127.0.0.1:151,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/151 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053008Z,harden_filtered_port,127.0.0.1:152,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/152 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053074Z,harden_filtered_port,127.0.0.1:153,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/153 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053116Z,harden_filtered_port,127.0.0.1:154,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/154 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053160Z,harden_filtered_port,127.0.0.1:155,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/155 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053253Z,harden_filtered_port,127.0.0.1:156,high,0.8,False,"Policy permits only TCP/443. SQLSRV on TCP/156 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053318Z,harden_filtered_port,127.0.0.1:157,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/157 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053384Z,harden_filtered_port,127.0.0.1:158,high,0.8,False,"Policy permits only TCP/443. PCMAIL-SRV on TCP/158 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053431Z,harden_filtered_port,127.0.0.1:159,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/159 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053478Z,harden_filtered_port,127.0.0.1:160,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/160 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053597Z,harden_filtered_port,127.0.0.1:161,high,0.8,False,Policy permits only TCP/443. SNMP on TCP/161 is filtered: device management information disclosure. Use SNMPv3 with auth+priv; rotate community strings; restrict to management VLAN; firewall 161/162 externally.
2026-06-03T04:47:56.053649Z,harden_filtered_port,127.0.0.1:162,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/162 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053693Z,harden_filtered_port,127.0.0.1:163,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/163 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053730Z,harden_filtered_port,127.0.0.1:164,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/164 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053768Z,harden_filtered_port,127.0.0.1:165,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/165 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053810Z,harden_filtered_port,127.0.0.1:166,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/166 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053925Z,harden_filtered_port,127.0.0.1:167,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/167 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.053971Z,harden_filtered_port,127.0.0.1:168,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/168 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054010Z,harden_filtered_port,127.0.0.1:169,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/169 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054056Z,harden_filtered_port,127.0.0.1:170,high,0.8,False,"Policy permits only TCP/443. PRINT-SRV on TCP/170 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054097Z,harden_filtered_port,127.0.0.1:171,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/171 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054137Z,harden_filtered_port,127.0.0.1:172,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/172 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054258Z,harden_filtered_port,127.0.0.1:173,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/173 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054305Z,harden_filtered_port,127.0.0.1:174,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/174 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054345Z,harden_filtered_port,127.0.0.1:175,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/175 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054390Z,harden_filtered_port,127.0.0.1:176,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/176 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054428Z,harden_filtered_port,127.0.0.1:177,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/177 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054469Z,harden_filtered_port,127.0.0.1:178,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/178 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054578Z,harden_filtered_port,127.0.0.1:179,high,0.8,False,"Policy permits only TCP/443. BGP on TCP/179 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054633Z,harden_filtered_port,127.0.0.1:180,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/180 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054676Z,harden_filtered_port,127.0.0.1:181,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/181 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054714Z,harden_filtered_port,127.0.0.1:182,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/182 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054754Z,harden_filtered_port,127.0.0.1:183,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/183 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054793Z,harden_filtered_port,127.0.0.1:184,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/184 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054837Z,harden_filtered_port,127.0.0.1:185,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/185 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054954Z,harden_filtered_port,127.0.0.1:186,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/186 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.054995Z,harden_filtered_port,127.0.0.1:187,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/187 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055037Z,harden_filtered_port,127.0.0.1:188,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/188 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055075Z,harden_filtered_port,127.0.0.1:189,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/189 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055117Z,harden_filtered_port,127.0.0.1:190,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/190 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055167Z,harden_filtered_port,127.0.0.1:191,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/191 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055286Z,harden_filtered_port,127.0.0.1:192,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/192 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055331Z,harden_filtered_port,127.0.0.1:193,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/193 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055370Z,harden_filtered_port,127.0.0.1:194,high,0.8,False,"Policy permits only TCP/443. IRC on TCP/194 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055408Z,harden_filtered_port,127.0.0.1:195,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/195 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055447Z,harden_filtered_port,127.0.0.1:196,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/196 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055485Z,harden_filtered_port,127.0.0.1:197,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/197 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055606Z,harden_filtered_port,127.0.0.1:198,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/198 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055653Z,harden_filtered_port,127.0.0.1:199,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/199 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055695Z,harden_filtered_port,127.0.0.1:200,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/200 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055738Z,harden_filtered_port,127.0.0.1:201,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/201 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055780Z,harden_filtered_port,127.0.0.1:202,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/202 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055898Z,harden_filtered_port,127.0.0.1:203,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/203 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055952Z,harden_filtered_port,127.0.0.1:204,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/204 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.055994Z,harden_filtered_port,127.0.0.1:205,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/205 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056037Z,harden_filtered_port,127.0.0.1:206,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/206 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056076Z,harden_filtered_port,127.0.0.1:207,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/207 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056119Z,harden_filtered_port,127.0.0.1:208,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/208 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056234Z,harden_filtered_port,127.0.0.1:209,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/209 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056285Z,harden_filtered_port,127.0.0.1:210,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/210 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056327Z,harden_filtered_port,127.0.0.1:211,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/211 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056368Z,harden_filtered_port,127.0.0.1:212,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/212 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056409Z,harden_filtered_port,127.0.0.1:213,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/213 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056450Z,harden_filtered_port,127.0.0.1:214,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/214 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056493Z,harden_filtered_port,127.0.0.1:215,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/215 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056624Z,harden_filtered_port,127.0.0.1:216,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/216 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056670Z,harden_filtered_port,127.0.0.1:217,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/217 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056709Z,harden_filtered_port,127.0.0.1:218,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/218 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056749Z,harden_filtered_port,127.0.0.1:219,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/219 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056794Z,harden_filtered_port,127.0.0.1:220,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/220 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056837Z,harden_filtered_port,127.0.0.1:221,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/221 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.056954Z,harden_filtered_port,127.0.0.1:222,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/222 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.057006Z,harden_filtered_port,127.0.0.1:223,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/223 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.057045Z,harden_filtered_port,127.0.0.1:224,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/224 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.057083Z,harden_filtered_port,127.0.0.1:225,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/225 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.057122Z,harden_filtered_port,127.0.0.1:226,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/226 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.057160Z,harden_filtered_port,127.0.0.1:227,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/227 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.057274Z,harden_filtered_port,127.0.0.1:228,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/228 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.057321Z,harden_filtered_port,127.0.0.1:229,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/229 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.057362Z,harden_filtered_port,127.0.0.1:230,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/230 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.057402Z,harden_filtered_port,127.0.0.1:231,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/231 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.057442Z,harden_filtered_port,127.0.0.1:232,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/232 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.057494Z,harden_filtered_port,127.0.0.1:233,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/233 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.057609Z,harden_filtered_port,127.0.0.1:234,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/234 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T04:47:56.057655Z,harden_filtered_port,127.0.0.1:235,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/235 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
